event,t_ms,allocator_ref,allocator,live_bytes
481,673.507991,0x3a55140,A0,4233905380
482,673.514821,0x3a55140,A0,4233905380
483,673.516152,0x3a55140,A0,4233905380
484,673.657437,0x2e27400,A3,4133177716
485,673.660981,0x2e27400,A3,4133177716
486,673.665398,0x2e27400,A3,4133177716
487,673.666489,0x2e27400,A3,4133177716
488,673.667400,0x2e27400,A3,4133177716
489,673.813832,0x3a55140,A0,4233919956
490,673.817607,0x3a55140,A0,4233919956
491,673.823865,0x3a55140,A0,4233919956
492,673.824947,0x3a55140,A0,4233919956
493,673.825918,0x3a55140,A0,4233919956
494,680.880601,0x30f0690,A1,4232302300
495,680.885197,0x30f0690,A1,4232077636
496,680.886298,0x3a55140,A0,4233691844
497,680.890484,0x3a55140,A0,4233253388
498,680.890875,0x30f0690,A1,4362747164
499,680.892167,0x3a55140,A0,4233238812
500,680.895902,0x3a55140,A0,4363908340
501,680.901329,0x2e27400,A3,4133163140
502,680.904644,0x2e27400,A3,4132515364
503,680.905925,0x2e27400,A3,4132290700
504,680.909070,0x2e27400,A3,4262960236
505,680.910211,0x3f1f3f0,A2,4149851236
506,680.915018,0x3f1f3f0,A2,4149203460
507,680.918803,0x3f1f3f0,A2,4279872988
508,680.974990,0x30f0690,A1,4376782332
509,680.998312,0x30f0690,A1,4390817500
510,681.003269,0x3f1f3f0,A2,4291295620
511,681.024829,0x3f1f3f0,A2,4302718252
512,681.031728,0x30f0690,A1,4404852668
513,681.052817,0x30f0690,A1,4418887836
514,681.055281,0x3f1f3f0,A2,4314140884
515,681.073245,0x30f0690,A1,4418888064
516,681.079774,0x3f1f3f0,A2,4325563516
517,681.098330,0x3f1f3f0,A2,4325563744
518,681.110486,0x30f0690,A1,4418887836
519,681.111999,0x30f0690,A1,4404852668
520,681.112690,0x30f0690,A1,4390817500
521,681.113411,0x30f0690,A1,4376782332
522,681.114302,0x30f0690,A1,4362747164
523,681.115103,0x30f0690,A1,4232077636
524,681.119048,0x30f0690,A1,4362747164
525,681.126228,0x3f1f3f0,A2,4325563516
526,681.127710,0x3f1f3f0,A2,4314140884
527,681.128401,0x3f1f3f0,A2,4302718252
528,681.129102,0x3f1f3f0,A2,4291295620
529,681.129633,0x3f1f3f0,A2,4279872988
530,681.130093,0x3f1f3f0,A2,4149203460
531,681.132437,0x3f1f3f0,A2,4279872988
532,681.196234,0x30f0690,A1,4376782332
533,681.209372,0x3f1f3f0,A2,4291295620
534,681.215701,0x30f0690,A1,4390817500
535,681.227467,0x3f1f3f0,A2,4302718252
536,681.234407,0x30f0690,A1,4404852668
537,681.244771,0x3f1f3f0,A2,4314140884
538,681.253573,0x30f0690,A1,4418887836
539,681.262616,0x3f1f3f0,A2,4325563516
540,681.274211,0x30f0690,A1,4418888064
541,681.281081,0x3f1f3f0,A2,4325563744
542,681.290364,0x30f0690,A1,4549557592
543,681.296152,0x3f1f3f0,A2,4456233272
544,681.365317,0x30f0690,A1,4563592760
545,681.370664,0x3f1f3f0,A2,4467655904
546,681.384353,0x30f0690,A1,4577627928
547,681.390471,0x3f1f3f0,A2,4479078536
548,681.404120,0x30f0690,A1,4591663096
549,681.408306,0x3f1f3f0,A2,4490501168
550,681.411440,0x3a55140,A0,4378008804
551,681.423426,0x30f0690,A1,4605698264
552,681.425650,0x3f1f3f0,A2,4501923800
553,681.442533,0x30f0690,A1,4605698492
554,681.443334,0x3f1f3f0,A2,4501924028
555,681.457303,0x30f0690,A1,4736368020
556,681.457724,0x3f1f3f0,A2,4632593556
557,681.534509,0x3f1f3f0,A2,4644016188
558,681.535060,0x30f0690,A1,4750403188
559,681.552454,0x3f1f3f0,A2,4655438820
560,681.554557,0x30f0690,A1,4764438356
561,681.570308,0x3f1f3f0,A2,4666861452
562,681.573983,0x30f0690,A1,4778473524
563,681.588183,0x3f1f3f0,A2,4678284084
564,681.594401,0x30f0690,A1,4792508692
565,681.605897,0x3f1f3f0,A2,4678284312
566,681.613307,0x30f0690,A1,4792508920
